pollster,numeric_grade,state,candidate_name,pct,sample_size,pollscore,transparency_score,population,end_date,national_poll,recency
Pan Atlantic Research,2.1,Maine,Kamala Harris,50,812,-0.1,7,lv,2024-09-15,0,51
Pan Atlantic Research,2.1,Maine,Donald Trump,41,812,-0.1,7,lv,2024-09-15,0,51
Pan Atlantic Research,2.1,Maine,Cornel West,1,812,-0.1,7,lv,2024-09-15,0,51
Pan Atlantic Research,2.1,Maine,Jill Stein,1,812,-0.1,7,lv,2024-09-15,0,51
Pan Atlantic Research,2.1,Maine,Chase Oliver,1,812,-0.1,7,lv,2024-09-15,0,51
Pan Atlantic Research,2.1,Maine CD-1,Kamala Harris,58,414,-0.1,7,lv,2024-09-15,0,51
Pan Atlantic Research,2.1,Maine CD-1,Donald Trump,32,414,-0.1,7,lv,2024-09-15,0,51
Pan Atlantic Research,2.1,Maine CD-2,Kamala Harris,42,398,-0.1,7,lv,2024-09-15,0,51
Pan Atlantic Research,2.1,Maine CD-2,Donald Trump,49,398,-0.1,7,lv,2024-09-15,0,51
Franklin and Marshall College,2.4,Pennsylvania,Kamala Harris,49,890,-0.1,8.5,rv,2024-09-15,0,51
Franklin and Marshall College,2.4,Pennsylvania,Donald Trump,46,890,-0.1,8.5,rv,2024-09-15,0,51
Franklin and Marshall College,2.4,Pennsylvania,Jill Stein,1,890,-0.1,8.5,rv,2024-09-15,0,51
Franklin and Marshall College,2.4,Pennsylvania,Chase Oliver,1,890,-0.1,8.5,rv,2024-09-15,0,51
Suffolk,2.9,Pennsylvania,Kamala Harris,48.6,500,-1,8,lv,2024-09-14,0,52
Suffolk,2.9,Pennsylvania,Donald Trump,45.6,500,-1,8,lv,2024-09-14,0,52
Suffolk,2.9,Pennsylvania,Chase Oliver,0.4,500,-1,8,lv,2024-09-14,0,52
Suffolk,2.9,Pennsylvania,Jill Stein,0.2,500,-1,8,lv,2024-09-14,0,52
Data for Progress,2.6,National,Kamala Harris,50,1283,-1.2,10,lv,2024-09-13,1,53
Data for Progress,2.6,National,Donald Trump,46,1283,-1.2,10,lv,2024-09-13,1,53
Emerson,2.9,Maryland,Kamala Harris,65.3,890,-1.1,7,lv,2024-09-13,0,53
Emerson,2.9,Maryland,Donald Trump,33.3,890,-1.1,7,lv,2024-09-13,0,53
Emerson,2.9,Missouri,Kamala Harris,43.4,850,-1.1,7,lv,2024-09-13,0,53
Emerson,2.9,Missouri,Donald Trump,55.2,850,-1.1,7,lv,2024-09-13,0,53
Emerson,2.9,Indiana,Kamala Harris,40.7,1000,-1.1,7,lv,2024-09-13,0,53
Emerson,2.9,Indiana,Donald Trump,57.9,1000,-1.1,7,lv,2024-09-13,0,53
YouGov,3,National,Kamala Harris,50,1177,-1.1,9,rv,2024-09-13,1,53
YouGov,3,National,Donald Trump,45,1177,-1.1,9,rv,2024-09-13,1,53
YouGov,3,National,Kamala Harris,50,1090,-1.1,9,lv,2024-09-13,1,53
YouGov,3,National,Donald Trump,46,1090,-1.1,9,lv,2024-09-13,1,53
YouGov,3,National,Kamala Harris,48,1175,-1.1,9,rv,2024-09-13,1,53
YouGov,3,National,Donald Trump,44,1175,-1.1,9,rv,2024-09-13,1,53
YouGov,3,National,Cornel West,1,1175,-1.1,9,rv,2024-09-13,1,53
YouGov,3,National,Jill Stein,1,1175,-1.1,9,rv,2024-09-13,1,53
YouGov,3,National,Chase Oliver,1,1175,-1.1,9,rv,2024-09-13,1,53
YouGov,3,National,Kamala Harris,49,1090,-1.1,9,lv,2024-09-13,1,53
YouGov,3,National,Donald Trump,45,1090,-1.1,9,lv,2024-09-13,1,53
YouGov,3,National,Cornel West,1,1090,-1.1,9,lv,2024-09-13,1,53
YouGov,3,National,Jill Stein,1,1090,-1.1,9,lv,2024-09-13,1,53
YouGov,3,National,Chase Oliver,1,1090,-1.1,9,lv,2024-09-13,1,53
Ipsos,2.8,National,Kamala Harris,51,3276,-0.9,9.5,a,2024-09-13,1,53
Ipsos,2.8,National,Donald Trump,46,3276,-0.9,9.5,a,2024-09-13,1,53
Ipsos,2.8,National,Kamala Harris,51,2772,-0.9,9.5,rv,2024-09-13,1,53
Ipsos,2.8,National,Donald Trump,47,2772,-0.9,9.5,rv,2024-09-13,1,53
Ipsos,2.8,National,Kamala Harris,52,2196,-0.9,9.5,lv,2024-09-13,1,53
Ipsos,2.8,National,Donald Trump,46,2196,-0.9,9.5,lv,2024-09-13,1,53
Ipsos,2.8,National,Kamala Harris,51,3276,-0.9,9.5,a,2024-09-13,1,53
Ipsos,2.8,National,Donald Trump,45,3276,-0.9,9.5,a,2024-09-13,1,53
Ipsos,2.8,National,Cornel West,1,3276,-0.9,9.5,a,2024-09-13,1,53
Ipsos,2.8,National,Jill Stein,1,3276,-0.9,9.5,a,2024-09-13,1,53
Ipsos,2.8,National,Chase Oliver,1,3276,-0.9,9.5,a,2024-09-13,1,53
Ipsos,2.8,National,Kamala Harris,50,2772,-0.9,9.5,rv,2024-09-13,1,53
Ipsos,2.8,National,Donald Trump,46,2772,-0.9,9.5,rv,2024-09-13,1,53
Ipsos,2.8,National,Cornel West,1,2772,-0.9,9.5,rv,2024-09-13,1,53
Ipsos,2.8,National,Jill Stein,1,2772,-0.9,9.5,rv,2024-09-13,1,53
Ipsos,2.8,National,Chase Oliver,1,2772,-0.9,9.5,rv,2024-09-13,1,53
Ipsos,2.8,National,Kamala Harris,51,2196,-0.9,9.5,lv,2024-09-13,1,53
Ipsos,2.8,National,Donald Trump,46,2196,-0.9,9.5,lv,2024-09-13,1,53
Ipsos,2.8,National,Cornel West,1,2196,-0.9,9.5,lv,2024-09-13,1,53
Ipsos,2.8,National,Jill Stein,1,2196,-0.9,9.5,lv,2024-09-13,1,53
Ipsos,2.8,National,Chase Oliver,0,2196,-0.9,9.5,lv,2024-09-13,1,53
Research & Polling,2.1,New Mexico,Kamala Harris,49,532,-0.9,3.5,lv,2024-09-13,0,53
Research & Polling,2.1,New Mexico,Donald Trump,39,532,-0.9,3.5,lv,2024-09-13,0,53
Elon U.,2.5,North Carolina,Kamala Harris,46,800,-0.6,8,rv,2024-09-13,0,53
Elon U.,2.5,North Carolina,Donald Trump,45,800,-0.6,8,rv,2024-09-13,0,53
InsiderAdvantage,2,Michigan,Kamala Harris,48,800,-0.3,5,lv,2024-09-12,0,54
InsiderAdvantage,2,Michigan,Donald Trump,48.6,800,-0.3,5,lv,2024-09-12,0,54
Ipsos,2.8,National,Kamala Harris,47,1405,-0.9,9.5,rv,2024-09-12,1,54
Ipsos,2.8,National,Donald Trump,42,1405,-0.9,9.5,rv,2024-09-12,1,54
Ipsos,2.8,National,Kamala Harris,43,1690,-0.9,9.5,a,2024-09-12,1,54
Ipsos,2.8,National,Donald Trump,39,1690,-0.9,9.5,a,2024-09-12,1,54
St. Anselm,2.4,New Hampshire,Kamala Harris,51,2241,-0.5,6,lv,2024-09-12,0,54
St. Anselm,2.4,New Hampshire,Donald Trump,43,2241,-0.5,6,lv,2024-09-12,0,54
St. Anselm,2.4,New Hampshire,Chase Oliver,1,2241,-0.5,6,lv,2024-09-12,0,54
St. Anselm,2.4,New Hampshire,Jill Stein,1,2241,-0.5,6,lv,2024-09-12,0,54
St. Anselm,2.4,New Hampshire,Cornel West,0,2241,-0.5,6,lv,2024-09-12,0,54
St. Anselm,2.4,New Hampshire,Kamala Harris,51,2241,-0.5,6,lv,2024-09-12,0,54
St. Anselm,2.4,New Hampshire,Donald Trump,43,2241,-0.5,6,lv,2024-09-12,0,54
St. Anselm,2.4,New Hampshire,Chase Oliver,1,2241,-0.5,6,lv,2024-09-12,0,54
St. Anselm,2.4,New Hampshire,Jill Stein,1,2241,-0.5,6,lv,2024-09-12,0,54
St. Anselm,2.4,New Hampshire,Cornel West,0,2241,-0.5,6,lv,2024-09-12,0,54
InsiderAdvantage,2,Wisconsin,Kamala Harris,49,800,-0.3,5,lv,2024-09-12,0,54
InsiderAdvantage,2,Wisconsin,Donald Trump,46.6,800,-0.3,5,lv,2024-09-12,0,54
AtlasIntel,2.7,National,Kamala Harris,48,1775,-0.8,6,lv,2024-09-12,1,54
AtlasIntel,2.7,National,Donald Trump,50.9,1775,-0.8,6,lv,2024-09-12,1,54
AtlasIntel,2.7,National,Kamala Harris,47.3,1775,-0.8,6,lv,2024-09-12,1,54
AtlasIntel,2.7,National,Donald Trump,50.9,1775,-0.8,6,lv,2024-09-12,1,54
AtlasIntel,2.7,National,Jill Stein,0.4,1775,-0.8,6,lv,2024-09-12,1,54
AtlasIntel,2.7,National,Cornel West,0.2,1775,-0.8,6,lv,2024-09-12,1,54
AtlasIntel,2.7,National,Chase Oliver,0.1,1775,-0.8,6,lv,2024-09-12,1,54
RMG Research,2.3,National,Kamala Harris,51,2756,-0.4,5,lv,2024-09-12,1,54
RMG Research,2.3,National,Donald Trump,47,2756,-0.4,5,lv,2024-09-12,1,54
GQR,2,Missouri,Kamala Harris,44,645,0.1,5.5,lv,2024-09-12,0,54
GQR,2,Missouri,Donald Trump,55,645,0.1,5.5,lv,2024-09-12,0,54
GQR,2,Missouri,Chase Oliver,1,645,0.1,5.5,lv,2024-09-12,0,54
Mitchell,2.4,Michigan,Kamala Harris,48,580,-0.2,7,lv,2024-09-11,0,55
Mitchell,2.4,Michigan,Donald Trump,48,580,-0.2,7,lv,2024-09-11,0,55
Mitchell,2.4,Michigan,Kamala Harris,47,580,-0.2,7,lv,2024-09-11,0,55
Mitchell,2.4,Michigan,Donald Trump,46,580,-0.2,7,lv,2024-09-11,0,55
Mitchell,2.4,Michigan,Robert F. Kennedy,2,580,-0.2,7,lv,2024-09-11,0,55
Mitchell,2.4,Michigan,Joseph Kishore,0,580,-0.2,7,lv,2024-09-11,0,55
Mitchell,2.4,Michigan,Jill Stein,1,580,-0.2,7,lv,2024-09-11,0,55
Mitchell,2.4,Michigan,Randall A. Terry,0,580,-0.2,7,lv,2024-09-11,0,55
Mitchell,2.4,Michigan,Cornel West,0,580,-0.2,7,lv,2024-09-11,0,55
Leger,2,National,Kamala Harris,47,1174,0,9,lv,2024-09-11,1,55
Leger,2,National,Donald Trump,44,1174,0,9,lv,2024-09-11,1,55
Selzer,2.8,Iowa,Kamala Harris,43,656,-1.2,7.5,lv,2024-09-11,0,55
Selzer,2.8,Iowa,Donald Trump,47,656,-1.2,7.5,lv,2024-09-11,0,55
Selzer,2.8,Iowa,Robert F. Kennedy,6,656,-1.2,7.5,lv,2024-09-11,0,55
Selzer,2.8,Iowa,Chase Oliver,1,656,-1.2,7.5,lv,2024-09-11,0,55
YouGov,3,National,Kamala Harris,45,1464,-1.1,9,rv,2024-09-10,1,56
YouGov,3,National,Donald Trump,45,1464,-1.1,9,rv,2024-09-10,1,56
YouGov,3,National,Jill Stein,1,1464,-1.1,9,rv,2024-09-10,1,56
YouGov,3,National,Cornel West,1,1464,-1.1,9,rv,2024-09-10,1,56
Data Orbital,2.9,Arizona,Kamala Harris,46,550,-0.9,10,lv,2024-09-09,0,57
Data Orbital,2.9,Arizona,Donald Trump,46.2,550,-0.9,10,lv,2024-09-09,0,57
PPIC,2.5,California,Kamala Harris,60,1071,-0.4,10,lv,2024-09-09,0,57
PPIC,2.5,California,Donald Trump,29,1071,-0.4,10,lv,2024-09-09,0,57
PPIC,2.5,California,Robert F. Kennedy,4,1071,-0.4,10,lv,2024-09-09,0,57
PPIC,2.5,California,Chase Oliver,1,1071,-0.4,10,lv,2024-09-09,0,57
PPIC,2.5,California,Jill Stein,1,1071,-0.4,10,lv,2024-09-09,0,57
PPIC,2.5,California,Claudia De La Cruz,1,1071,-0.4,10,lv,2024-09-09,0,57
Quinnipiac,2.8,North Carolina,Kamala Harris,49,940,-0.5,9,lv,2024-09-08,0,58
Quinnipiac,2.8,North Carolina,Donald Trump,46,940,-0.5,9,lv,2024-09-08,0,58
Quinnipiac,2.8,North Carolina,Jill Stein,1,940,-0.5,9,lv,2024-09-08,0,58
Quinnipiac,2.8,North Carolina,Chase Oliver,0,940,-0.5,9,lv,2024-09-08,0,58
Quinnipiac,2.8,North Carolina,Cornel West,0,940,-0.5,9,lv,2024-09-08,0,58
Quinnipiac,2.8,North Carolina,Randall A. Terry,0,940,-0.5,9,lv,2024-09-08,0,58
Quinnipiac,2.8,North Carolina,Kamala Harris,50,940,-0.5,9,lv,2024-09-08,0,58
Quinnipiac,2.8,North Carolina,Donald Trump,47,940,-0.5,9,lv,2024-09-08,0,58
Quinnipiac,2.8,Georgia,Kamala Harris,45,969,-0.5,9,lv,2024-09-08,0,58
Quinnipiac,2.8,Georgia,Donald Trump,49,969,-0.5,9,lv,2024-09-08,0,58
Quinnipiac,2.8,Georgia,Cornel West,1,969,-0.5,9,lv,2024-09-08,0,58
Quinnipiac,2.8,Georgia,Claudia De La Cruz,1,969,-0.5,9,lv,2024-09-08,0,58
Quinnipiac,2.8,Georgia,Jill Stein,0,969,-0.5,9,lv,2024-09-08,0,58
Quinnipiac,2.8,Georgia,Chase Oliver,0,969,-0.5,9,lv,2024-09-08,0,58
Quinnipiac,2.8,Georgia,Kamala Harris,46,969,-0.5,9,lv,2024-09-08,0,58
Quinnipiac,2.8,Georgia,Donald Trump,49,969,-0.5,9,lv,2024-09-08,0,58
Washington Post/George Mason University,2.7,Virginia,Kamala Harris,50,1005,-0.8,9,lv,2024-09-08,0,58
Washington Post/George Mason University,2.7,Virginia,Donald Trump,42,1005,-0.8,9,lv,2024-09-08,0,58
Washington Post/George Mason University,2.7,Virginia,Claudia De La Cruz,1,1005,-0.8,9,lv,2024-09-08,0,58
Washington Post/George Mason University,2.7,Virginia,Jill Stein,1,1005,-0.8,9,lv,2024-09-08,0,58
Washington Post/George Mason University,2.7,Virginia,Chase Oliver,1,1005,-0.8,9,lv,2024-09-08,0,58
Washington Post/George Mason University,2.7,Virginia,Cornel West,0,1005,-0.8,9,lv,2024-09-08,0,58
Washington Post/George Mason University,2.7,Virginia,Kamala Harris,51,1005,-0.8,9,lv,2024-09-08,0,58
Washington Post/George Mason University,2.7,Virginia,Donald Trump,43,1005,-0.8,9,lv,2024-09-08,0,58
Washington Post/George Mason University,2.7,Virginia,Kamala Harris,49,1005,-0.8,9,rv,2024-09-08,0,58
Washington Post/George Mason University,2.7,Virginia,Donald Trump,42,1005,-0.8,9,rv,2024-09-08,0,58
Washington Post/George Mason University,2.7,Virginia,Claudia De La Cruz,1,1005,-0.8,9,rv,2024-09-08,0,58
Washington Post/George Mason University,2.7,Virginia,Jill Stein,1,1005,-0.8,9,rv,2024-09-08,0,58
Washington Post/George Mason University,2.7,Virginia,Chase Oliver,1,1005,-0.8,9,rv,2024-09-08,0,58
Washington Post/George Mason University,2.7,Virginia,Cornel West,0,1005,-0.8,9,rv,2024-09-08,0,58
Washington Post/George Mason University,2.7,Virginia,Kamala Harris,51,1005,-0.8,9,rv,2024-09-08,0,58
Washington Post/George Mason University,2.7,Virginia,Donald Trump,43,1005,-0.8,9,rv,2024-09-08,0,58
SurveyUSA,2.8,North Carolina,Kamala Harris,49,676,-1.3,8,lv,2024-09-07,0,59
SurveyUSA,2.8,North Carolina,Donald Trump,46,676,-1.3,8,lv,2024-09-07,0,59
YouGov,3,Michigan,Kamala Harris,50,1077,-1.1,9,lv,2024-09-06,0,60
YouGov,3,Michigan,Donald Trump,49,1077,-1.1,9,lv,2024-09-06,0,60
YouGov,3,Pennsylvania,Kamala Harris,50,1078,-1.1,9,lv,2024-09-06,0,60
YouGov,3,Pennsylvania,Donald Trump,50,1078,-1.1,9,lv,2024-09-06,0,60
YouGov,3,Wisconsin,Kamala Harris,51,946,-1.1,9,lv,2024-09-06,0,60
YouGov,3,Wisconsin,Donald Trump,49,946,-1.1,9,lv,2024-09-06,0,60
Siena/NYT,3,National,Kamala Harris,47,1695,-1.5,9,lv,2024-09-06,1,60
Siena/NYT,3,National,Donald Trump,48,1695,-1.5,9,lv,2024-09-06,1,60
Siena/NYT,3,National,Kamala Harris,45,1695,-1.5,9,lv,2024-09-06,1,60
Siena/NYT,3,National,Donald Trump,47,1695,-1.5,9,lv,2024-09-06,1,60
Siena/NYT,3,National,Jill Stein,1,1695,-1.5,9,lv,2024-09-06,1,60
Siena/NYT,3,National,Chase Oliver,2,1695,-1.5,9,lv,2024-09-06,1,60
Siena/NYT,3,National,Kamala Harris,46,1695,-1.5,9,rv,2024-09-06,1,60
Siena/NYT,3,National,Donald Trump,48,1695,-1.5,9,rv,2024-09-06,1,60
Siena/NYT,3,National,Kamala Harris,44,1695,-1.5,9,rv,2024-09-06,1,60
Siena/NYT,3,National,Donald Trump,46,1695,-1.5,9,rv,2024-09-06,1,60
Siena/NYT,3,National,Jill Stein,2,1695,-1.5,9,rv,2024-09-06,1,60
Siena/NYT,3,National,Chase Oliver,2,1695,-1.5,9,rv,2024-09-06,1,60
Virginia Commonwealth U.,2.1,Virginia,Kamala Harris,46,813,-0.1,9,a,2024-09-06,0,60
Virginia Commonwealth U.,2.1,Virginia,Donald Trump,36,813,-0.1,9,a,2024-09-06,0,60
Virginia Commonwealth U.,2.1,Virginia,Cornel West,2,813,-0.1,9,a,2024-09-06,0,60
Virginia Commonwealth U.,2.1,Virginia,Jill Stein,1,813,-0.1,9,a,2024-09-06,0,60
Virginia Commonwealth U.,2.1,Virginia,Kamala Harris,49.4,749,-0.1,9,rv,2024-09-06,0,60
Virginia Commonwealth U.,2.1,Virginia,Donald Trump,35.7,749,-0.1,9,rv,2024-09-06,0,60
Virginia Commonwealth U.,2.1,Virginia,Cornel West,1.2,749,-0.1,9,rv,2024-09-06,0,60
Virginia Commonwealth U.,2.1,Virginia,Jill Stein,1.1,749,-0.1,9,rv,2024-09-06,0,60
RMG Research,2.3,National,Kamala Harris,50,2701,-0.4,5,lv,2024-09-05,1,61
RMG Research,2.3,National,Donald Trump,48,2701,-0.4,5,lv,2024-09-05,1,61
Emerson,2.9,California,Kamala Harris,60.8,815,-1.1,7,lv,2024-09-05,0,61
Emerson,2.9,California,Donald Trump,38,815,-1.1,7,lv,2024-09-05,0,61
Emerson,2.9,Florida,Kamala Harris,47.6,815,-1.1,7,lv,2024-09-05,0,61
Emerson,2.9,Florida,Donald Trump,51.1,815,-1.1,7,lv,2024-09-05,0,61
Emerson,2.9,Texas,Kamala Harris,48,845,-1.1,7,lv,2024-09-05,0,61
Emerson,2.9,Texas,Donald Trump,50.9,845,-1.1,7,lv,2024-09-05,0,61
Emerson,2.9,Ohio,Kamala Harris,44.7,945,-1.1,7,lv,2024-09-05,0,61
Emerson,2.9,Ohio,Donald Trump,54.3,945,-1.1,7,lv,2024-09-05,0,61
Marist,2.9,National,Kamala Harris,49,1413,-0.9,7,rv,2024-09-05,1,61
Marist,2.9,National,Donald Trump,48,1413,-0.9,7,rv,2024-09-05,1,61
Cygnal,2.1,National,Kamala Harris,46.2,1510,-1.1,4,lv,2024-09-05,1,61
Cygnal,2.1,National,Donald Trump,44.2,1510,-1.1,4,lv,2024-09-05,1,61
Cygnal,2.1,National,Robert F. Kennedy,3,1510,-1.1,4,lv,2024-09-05,1,61
Cygnal,2.1,National,Jill Stein,1.1,1510,-1.1,4,lv,2024-09-05,1,61
Cygnal,2.1,National,Cornel West,0.9,1510,-1.1,4,lv,2024-09-05,1,61
Cygnal,2.1,National,Chase Oliver,0.7,1510,-1.1,4,lv,2024-09-05,1,61
Cygnal,2.1,National,Kamala Harris,49,1510,-1.1,4,lv,2024-09-05,1,61
Cygnal,2.1,National,Donald Trump,46.9,1510,-1.1,4,lv,2024-09-05,1,61
Marquette Law School,3,Wisconsin,Kamala Harris,52,822,-1.1,10,rv,2024-09-05,0,61
Marquette Law School,3,Wisconsin,Donald Trump,48,822,-1.1,10,rv,2024-09-05,0,61
Marquette Law School,3,Wisconsin,Kamala Harris,52,738,-1.1,10,lv,2024-09-05,0,61
Marquette Law School,3,Wisconsin,Donald Trump,48,738,-1.1,10,lv,2024-09-05,0,61
Marquette Law School,3,Wisconsin,Kamala Harris,47,822,-1.1,10,rv,2024-09-05,0,61
Marquette Law School,3,Wisconsin,Donald Trump,43,822,-1.1,10,rv,2024-09-05,0,61
Marquette Law School,3,Wisconsin,Robert F. Kennedy,6,822,-1.1,10,rv,2024-09-05,0,61
Marquette Law School,3,Wisconsin,Chase Oliver,1,822,-1.1,10,rv,2024-09-05,0,61
Marquette Law School,3,Wisconsin,Jill Stein,1,822,-1.1,10,rv,2024-09-05,0,61
Marquette Law School,3,Wisconsin,Randall A. Terry,0,822,-1.1,10,rv,2024-09-05,0,61
Marquette Law School,3,Wisconsin,Cornel West,1,822,-1.1,10,rv,2024-09-05,0,61
Marquette Law School,3,Wisconsin,Kamala Harris,48,738,-1.1,10,lv,2024-09-05,0,61
Marquette Law School,3,Wisconsin,Donald Trump,43,738,-1.1,10,lv,2024-09-05,0,61
Marquette Law School,3,Wisconsin,Robert F. Kennedy,6,738,-1.1,10,lv,2024-09-05,0,61
Marquette Law School,3,Wisconsin,Chase Oliver,1,738,-1.1,10,lv,2024-09-05,0,61
Marquette Law School,3,Wisconsin,Jill Stein,1,738,-1.1,10,lv,2024-09-05,0,61
Marquette Law School,3,Wisconsin,Randall A. Terry,1,738,-1.1,10,lv,2024-09-05,0,61
Marquette Law School,3,Wisconsin,Cornel West,1,738,-1.1,10,lv,2024-09-05,0,61
Emerson,2.9,National,Kamala Harris,51.3,1000,-1.1,7,lv,2024-09-04,1,62
Emerson,2.9,National,Donald Trump,47.6,1000,-1.1,7,lv,2024-09-04,1,62
SurveyMonkey,2,National,Kamala Harris,44,18123,0.2,9,rv,2024-09-04,1,62
SurveyMonkey,2,National,Donald Trump,41,18123,0.2,9,rv,2024-09-04,1,62
SurveyMonkey,2,National,Kamala Harris,39,20762,0.2,9,a,2024-09-04,1,62
SurveyMonkey,2,National,Donald Trump,37,20762,0.2,9,a,2024-09-04,1,62
Kaiser Family Foundation,2.5,National,Kamala Harris,48,1084,-0.3,9.5,rv,2024-09-04,1,62
Kaiser Family Foundation,2.5,National,Donald Trump,47,1084,-0.3,9.5,rv,2024-09-04,1,62
YouGov,3,National,Kamala Harris,47,1389,-1.1,9,rv,2024-09-03,1,63
YouGov,3,National,Donald Trump,45,1389,-1.1,9,rv,2024-09-03,1,63
YouGov,3,National,Jill Stein,1,1389,-1.1,9,rv,2024-09-03,1,63
YouGov,3,National,Cornel West,0,1389,-1.1,9,rv,2024-09-03,1,63
Pew,2.5,National,Kamala Harris,49,8044,-0.4,8,rv,2024-09-02,1,64
Pew,2.5,National,Donald Trump,49,8044,-0.4,8,rv,2024-09-02,1,64
Cygnal,2.1,Alaska,Kamala Harris,43.1,400,-1.1,4,lv,2024-09-01,0,65
Cygnal,2.1,Alaska,Donald Trump,53,400,-1.1,4,lv,2024-09-01,0,65
Cygnal,2.1,Michigan,Kamala Harris,47,600,-1.1,4,lv,2024-09-01,0,65
Cygnal,2.1,Michigan,Donald Trump,46,600,-1.1,4,lv,2024-09-01,0,65
InsiderAdvantage,2,Nevada,Kamala Harris,46.5,800,-0.3,5,lv,2024-08-31,0,66
InsiderAdvantage,2,Nevada,Donald Trump,47.9,800,-0.3,5,lv,2024-08-31,0,66
InsiderAdvantage,2,Arizona,Kamala Harris,48.4,800,-0.3,5,lv,2024-08-31,0,66
InsiderAdvantage,2,Arizona,Donald Trump,48.6,800,-0.3,5,lv,2024-08-31,0,66
InsiderAdvantage,2,North Carolina,Kamala Harris,48.4,800,-0.3,5,lv,2024-08-31,0,66
InsiderAdvantage,2,North Carolina,Donald Trump,49.2,800,-0.3,5,lv,2024-08-31,0,66
InsiderAdvantage,2,Georgia,Kamala Harris,48.3,800,-0.3,5,lv,2024-08-31,0,66
InsiderAdvantage,2,Georgia,Donald Trump,47.6,800,-0.3,5,lv,2024-08-31,0,66
YouGov,3,Texas,Kamala Harris,44,1200,-1.1,9,rv,2024-08-31,0,66
YouGov,3,Texas,Donald Trump,49,1200,-1.1,9,rv,2024-08-31,0,66
YouGov,3,Texas,Jill Stein,2,1200,-1.1,9,rv,2024-08-31,0,66
YouGov,3,Texas,Chase Oliver,0,1200,-1.1,9,rv,2024-08-31,0,66
YouGov,3,Texas,Kamala Harris,44,1200,-1.1,9,rv,2024-08-31,0,66
YouGov,3,Texas,Donald Trump,49,1200,-1.1,9,rv,2024-08-31,0,66
SurveyUSA,2.8,Minnesota,Kamala Harris,48,635,-1.3,8,lv,2024-08-29,0,68
SurveyUSA,2.8,Minnesota,Donald Trump,43,635,-1.3,8,lv,2024-08-29,0,68
CNN/SSRS,2.8,Arizona,Kamala Harris,44,682,-0.6,10,lv,2024-08-29,0,68
CNN/SSRS,2.8,Arizona,Donald Trump,49,682,-0.6,10,lv,2024-08-29,0,68
CNN/SSRS,2.8,Arizona,Jill Stein,2,682,-0.6,10,lv,2024-08-29,0,68
CNN/SSRS,2.8,Arizona,Chase Oliver,1,682,-0.6,10,lv,2024-08-29,0,68
CNN/SSRS,2.8,Georgia,Kamala Harris,48,617,-0.6,10,lv,2024-08-29,0,68
CNN/SSRS,2.8,Georgia,Donald Trump,47,617,-0.6,10,lv,2024-08-29,0,68
CNN/SSRS,2.8,Georgia,Cornel West,1,617,-0.6,10,lv,2024-08-29,0,68
CNN/SSRS,2.8,Georgia,Jill Stein,1,617,-0.6,10,lv,2024-08-29,0,68
CNN/SSRS,2.8,Georgia,Chase Oliver,1,617,-0.6,10,lv,2024-08-29,0,68
CNN/SSRS,2.8,Michigan,Kamala Harris,48,708,-0.6,10,lv,2024-08-29,0,68
CNN/SSRS,2.8,Michigan,Donald Trump,43,708,-0.6,10,lv,2024-08-29,0,68
CNN/SSRS,2.8,Michigan,Robert F. Kennedy,4,708,-0.6,10,lv,2024-08-29,0,68
CNN/SSRS,2.8,Michigan,Jill Stein,0,708,-0.6,10,lv,2024-08-29,0,68
CNN/SSRS,2.8,Michigan,Chase Oliver,1,708,-0.6,10,lv,2024-08-29,0,68
CNN/SSRS,2.8,Nevada,Kamala Harris,48,626,-0.6,10,lv,2024-08-29,0,68
CNN/SSRS,2.8,Nevada,Donald Trump,47,626,-0.6,10,lv,2024-08-29,0,68
CNN/SSRS,2.8,Nevada,Jill Stein,1,626,-0.6,10,lv,2024-08-29,0,68
CNN/SSRS,2.8,Nevada,Chase Oliver,1,626,-0.6,10,lv,2024-08-29,0,68
CNN/SSRS,2.8,Pennsylvania,Kamala Harris,47,789,-0.6,10,lv,2024-08-29,0,68
CNN/SSRS,2.8,Pennsylvania,Donald Trump,47,789,-0.6,10,lv,2024-08-29,0,68
CNN/SSRS,2.8,Pennsylvania,Jill Stein,1,789,-0.6,10,lv,2024-08-29,0,68
CNN/SSRS,2.8,Pennsylvania,Chase Oliver,1,789,-0.6,10,lv,2024-08-29,0,68
CNN/SSRS,2.8,Wisconsin,Kamala Harris,50,976,-0.6,10,lv,2024-08-29,0,68
CNN/SSRS,2.8,Wisconsin,Donald Trump,44,976,-0.6,10,lv,2024-08-29,0,68
CNN/SSRS,2.8,Wisconsin,Cornel West,0,976,-0.6,10,lv,2024-08-29,0,68
CNN/SSRS,2.8,Wisconsin,Jill Stein,1,976,-0.6,10,lv,2024-08-29,0,68
CNN/SSRS,2.8,Wisconsin,Chase Oliver,2,976,-0.6,10,lv,2024-08-29,0,68
RMG Research,2.3,National,Kamala Harris,51,2441,-0.4,5,lv,2024-08-28,1,69
RMG Research,2.3,National,Donald Trump,48,2441,-0.4,5,lv,2024-08-28,1,69
East Carolina University,2.6,North Carolina,Kamala Harris,46.9,920,-0.5,7,lv,2024-08-28,0,69
East Carolina University,2.6,North Carolina,Donald Trump,47.6,920,-0.5,7,lv,2024-08-28,0,69
East Carolina University,2.6,North Carolina,Chase Oliver,0.4,920,-0.5,7,lv,2024-08-28,0,69
